153.75 229.03 152.15 158.92573986248445 227.30843588803907 151.60454545454547 164.10147972496893 225.5868717760781 151.0590909090909 169.27721958745337 223.86530766411718 150.51363636363638 174.45295944993782 222.14374355215622 149.96818181818182 179.62869931242227 220.4221794401953 149.4227272727273 184.80443917490675 218.70061532823436 148.87727272727273 189.9801790373912 216.9790512162734 148.3318181818182 195.15591889987564 215.25748710431247 147.78636363636363 200.33165876236012 213.53592299235152 147.2409090909091 205.50739862484457 211.81435888039059 146.69545454545454 210.68313848732902 210.09279476842966 146.15 153.75 229.03 152.15 150.98220947801718 233.73014911913702 151.60454545454547 148.21441895603436 238.43029823827405 151.0590909090909 145.44662843405155 243.13044735741107 150.51363636363638 142.67883791206873 247.8305964765481 149.96818181818182 139.9110473900859 252.53074559568512 149.4227272727273 137.1432568681031 257.23089471482217 148.87727272727273 134.37546634612028 261.93104383395917 148.3318181818182 131.60767582413746 266.6311929530962 147.78636363636363 128.83988530215464 271.33134207223327 147.2409090909091 126.07209478017181 276.03149119137026 146.69545454545454 123.304304258189 280.73164031050726 146.15
27.57 8.83 61.98 32.66970176554854 6.894771843382904 61.43454545454545 37.769403531097076 4.959543686765809 60.8890909090909 42.869105296645614 3.024315530148713 60.343636363636364 47.96880706219415 1.0890873735316164 59.79818181818182 53.06850882774269 -0.846140783085481 59.25272727272727 58.16821059329122 -2.781368939702574 58.70727272727272 63.267912358839766 -4.716597096319671 58.16181818181818 68.3676141243883 -6.651825252936767 57.61636363636363 73.46731588993684 -8.587053409553866 57.07090909090909 78.56701765548539 -10.522281566170962 56.525454545454544 83.66671942103392 -12.457509722788055 55.98 27.57 8.83 61.98 24.88846110678286 13.57988581756091 61.43454545454545 22.20692221356572 18.329771635121823 60.8890909090909 19.52538332034858 23.07965745268273 60.343636363636364 16.843844427131437 27.82954327024364 59.79818181818182 14.162305533914296 32.57942908780455 59.25272727272727 11.480766640697158 37.32931490536546 58.70727272727272 8.799227747480018 42.079200722926366 58.16181818181818 6.117688854262877 46.82908654048728 57.61636363636363 3.4361499610457322 51.57897235804819 57.07090909090909 0.7546110678285913 56.3288581756091 56.525454545454544 -1.926927825388546 61.07874399317001 55.98
120.18 290.62 60.74 125.35392164958675 288.89297918957527 60.194545454545455 130.5278432991735 287.16595837915054 59.64909090909091 135.70176494876023 285.4389375687258 59.10363636363637 140.875686598347 283.7119167583011 58.55818181818182 146.04960824793372 281.98489594787634 58.012727272727275 151.22352989752045 280.2578751374516 57.46727272727273 156.3974515471072 278.5308543270269 56.92181818181818 161.57137319669394 276.80383351660214 56.376363636363635 166.74529484628067 275.0768127061774 55.830909090909095 171.91921649586743 273.3497918957527 55.28545454545455 177.09313814545416 271.62277108532794 54.74 120.18 290.62 60.74 117.49988677035887 295.3706903910911 60.194545454545455 114.81977354071773 300.12138078218214 59.64909090909091 112.1396603110766 304.87207117327324 59.10363636363637 109.45954708143546 309.6227615643643 58.55818181818182 106.77943385179432 314.3734519554554 58.012727272727275 104.09932062215319 319.1241423465464 57.46727272727273 101.41920739251205 323.8748327376375 56.92181818181818 98.73909416287091 328.62552312872856 56.376363636363635 96.05898093322978 333.37621351981966 55.830909090909095 93.37886770358864 338.1269039109107 55.28545454545455 90.6987544739475 342.8775943020018 54.74
331.18 75.97 93.33 336.27371322919095 74.0190639030282 92.78454545454545 341.3674264583819 72.0681278060564 92.2390909090909 346.4611396875729 70.1171917090846 91.69363636363636 351.5548529167638 68.16625561211279 91.14818181818181 356.64856614595476 66.215319515141 90.60272727272726 361.7422793751457 64.2643834181692 90.05727272727273 366.8359926043367 62.3134473211974 89.51181818181819 371.92970583352763 60.3625112242256 88.96636363636364 377.0234190627186 58.4115751272538 88.42090909090909 382.11713229190957 56.460639030281996 87.87545454545455 387.2108455211005 54.5097029333102 87.33 331.18 75.97 93.33 328.4556345899883 80.69545227765914 92.78454545454545 325.7312691799765 85.42090455531829 92.2390909090909 323.00690376996477 90.14635683297743 91.69363636363636 320.282538359953 94.87180911063658 91.14818181818181 317.55817294994125 99.59726138829572 90.60272727272726 314.8338075399295 104.32271366595485 90.05727272727273 312.10944212991774 109.04816594361401 89.51181818181819 309.385076719906 113.77361822127315 88.96636363636364 306.6607113098942 118.4990704989323 88.42090909090909 303.9363458998825 123.22452277659144 87.87545454545455 301.2119804898707 127.94997505425057 87.33
236.41 103.94 2.48 241.52512005740417 102.04590050048999 1.9345454545454546 246.64024011480834 100.15180100098 1.3890909090909092 251.7553601722125 98.25770150147 0.8436363636363637 256.8704802296167 96.36360200195999 0.2981818181818183 261.9856002870209 94.46950250245 -0.24727272727272753 267.10072034442504 92.57540300293999 -0.7927272727272725 272.2158404018292 90.68130350342999 -1.3381818181818184 277.3309604592334 88.78720400392 -1.8836363636363633 282.44608051663755 86.89310450440999 -2.429090909090909 287.5612005740417 84.99900500489998 -2.974545454545455 292.6763206314459 83.10490550539 -3.52 236.41 103.94 2.48 233.76981224616176 108.71299431595985 1.9345454545454546 231.12962449232353 113.48598863191971 1.3890909090909092 228.48943673848527 118.25898294787956 0.8436363636363637 225.84924898464703 123.03197726383942 0.2981818181818183 223.2090612308088 127.80497157979927 -0.24727272727272753 220.56887347697057 132.57796589575912 -0.7927272727272725 217.92868572313233 137.35096021171898 -1.3381818181818184 215.2884979692941 142.12395452767885 -1.8836363636363633 212.64831021545584 146.89694884363868 -2.429090909090909 210.0081224616176 151.66994315959855 -2.974545454545455 207.36793470777937 156.44293747555838 -3.52
325.51 353.85 17.64 330.63203262155446 351.9746739111733 17.094545454545454 335.7540652431089 350.09934782234654 16.54909090909091 340.87609786466345 348.2240217335198 16.003636363636364 345.9981304862179 346.34869564469307 15.458181818181819 351.1201631077724 344.47336955586627 14.912727272727274 356.24219572932685 342.59804346703953 14.367272727272727 361.3642283508814 340.7227173782128 13.821818181818182 366.48626097243584 338.84739128938605 13.276363636363637 371.6082935939903 336.9720652005593 12.73090909090909 376.7303262155448 335.0967391117326 12.185454545454546 381.85235883709925 333.22141302290584 11.64 325.51 353.85 17.64 322.93091396268875 358.6562856061463 17.094545454545454 320.3518279253775 363.4625712122925 16.54909090909091 317.77274188806626 368.2688568184388 16.003636363636364 315.193655850755 373.075142424585 15.458181818181819 312.6145698134438 377.8814280307313 14.912727272727274 310.03548377613254 382.68771363687756 14.367272727272727 307.4563977388213 387.4939992430238 13.821818181818182 304.87731170151005 392.30028484917005 13.276363636363637 302.2982256641988 397.10657045531633 12.73090909090909 299.71913962688757 401.91285606146255 12.185454545454546 297.1400535895763 406.7191416676088 11.64
325.78 292.3 42.83 330.910312414344 290.4474448329591 42.28454545454545 336.040624828688 288.5948896659182 41.739090909090905 341.1709372430321 286.74233449887726 41.193636363636365 346.3012496573761 284.88977933183634 40.64818181818182 351.4315620717201 283.0372241647954 40.10272727272727 356.56187448606414 281.18466899775456 39.557272727272725 361.6921869004082 279.33211383071364 39.01181818181818 366.82249931475224 277.4795586636727 38.46636363636364 371.95281172909625 275.6270034966318 37.92090909090909 377.0831241434403 273.7744483295909 37.375454545454545 382.21343655778435 271.92189316254996 36.83 325.78 292.3 42.83 323.0968468395096 297.0489741242771 42.28454545454545 320.4136936790193 301.7979482485541 41.739090909090905 317.7305405185289 306.5469223728312 41.193636363636365 315.0473873580385 311.29589649710823 40.64818181818182 312.36423419754817 316.0448706213853 40.10272727272727 309.6810810370578 320.7938447456624 39.557272727272725 306.9979278765675 325.5428188699394 39.01181818181818 304.3147747160771 330.2917929942165 38.46636363636364 301.6316215555868 335.0407671184936 37.92090909090909 298.94846839509637 339.7897412427706 37.375454545454545 296.265315234606 344.5387153670477 36.83
172.54 97.85 45.37 177.67108696110392 95.99959120373582 44.82454545454545 182.80217392220783 94.14918240747164 44.279090909090904 187.93326088331173 92.29877361120747 43.733636363636364 193.06434784441566 90.44836481494329 43.18818181818182 198.1954348055196 88.59795601867911 42.64272727272727 203.3265217666235 86.74754722241494 42.097272727272724 208.4576087277274 84.89713842615078 41.55181818181818 213.58869568883134 83.04672962988658 41.00636363636363 218.71978264993527 81.19632083362242 40.46090909090909 223.85086961103917 79.34591203735823 39.915454545454544 228.98195657214308 77.49550324109407 39.37 172.54 97.85 45.37 169.82771828408045 102.58239833585371 44.82454545454545 167.1154365681609 107.31479667170743 44.279090909090904 164.40315485224136 112.04719500756113 43.733636363636364 161.6908731363218 116.77959334341486 43.18818181818182 158.97859142040227 121.51199167926856 42.64272727272727 156.26630970448272 126.24439001512228 42.097272727272724 153.55402798856318 130.976788350976 41.55181818181818 150.84174627264363 135.7091866868297 41.00636363636363 148.1294645567241 140.44158502268343 40.46090909090909 145.41718284080451 145.17398335853716 39.915454545454544 142.704901124885 149.90638169439086 39.37
88.55 318.64 80.55 93.69124862338916 316.81801517344365 80.00454545454545 98.83249724677832 314.9960303468873 79.4590909090909 103.97374587016748 313.174045520331 78.91363636363636 109.11499449355665 311.35206069377466 78.36818181818181 114.25624311694581 309.5300758672183 77.82272727272726 119.39749174033497 307.70809104066194 77.27727272727273 124.53874036372413 305.8861062141056 76.73181818181818 129.6799889871133 304.0641213875493 76.18636363636364 134.82123761050246 302.24213656099295 75.64090909090909 139.9624862338916 300.4201517344366 75.09545454545454 145.10373485728078 298.5981669078803 74.55 88.55 318.64 80.55 85.81410875845876 323.35878853416426 80.00454545454545 83.07821751691753 328.0775770683286 79.4590909090909 80.3423262753763 332.79636560249287 78.91363636363636 77.60643503383506 337.5151541366572 78.36818181818181 74.87054379229383 342.2339426708215 77.82272727272726 72.13465255075259 346.95273120498575 77.27727272727273 69.39876130921135 351.6715197391501 76.73181818181818 66.66287006767013 356.39030827331436 76.18636363636364 63.92697882612889 361.10909680747864 75.64090909090909 61.191087584587656 365.82788534164297 75.09545454545454 58.455196343046424 370.54667387580724 74.55
188.67 340.98 87.69 193.798431610208 339.1222445437783 87.14454545454545 198.92686322041607 337.2644890875566 86.5990909090909 204.0552948306241 335.40673363133493 86.05363636363636 209.18372644083212 333.54897817511323 85.50818181818181 214.31215805104017 331.69122271889154 84.96272727272726 219.4405896612482 329.83346726266984 84.41727272727273 224.56902127145622 327.97571180644815 83.87181818181818 229.69745288166428 326.11795635022645 83.32636363636364 234.8258844918723 324.26020089400475 82.78090909090909 239.95431610208036 322.40244543778306 82.23545454545454 245.08274771228838 320.54468998156136 81.69 188.67 340.98 87.69 185.82930888533588 345.6364514500606 87.14454545454545 182.98861777067177 350.2929029001211 86.5990909090909 180.14792665600766 354.94935435018164 86.05363636363636 177.30723554134357 359.60580580024214 85.50818181818181 174.46654442667946 364.2622572503027 84.96272727272726 171.62585331201535 368.91870870036325 84.41727272727273 168.78516219735124 373.57516015042376 83.87181818181818 165.94447108268713 378.2316116004843 83.32636363636364 163.10377996802302 382.8880630505449 82.78090909090909 160.2630888533589 387.5445145006054 82.23545454545454 157.42239773869483 392.20096595066593 81.69
