2.195999999999999943e+02 1.846100000000000136e+02 1.020999999999999943e+02
1.622700000000000102e+02 9.793999999999999773e+01 7.692000000000000171e+01
2.326599999999999966e+02 5.125999999999999801e+01 5.514999999999999858e+01
7.435999999999999943e+01 6.606999999999999318e+01 3.328999999999999915e+01
1.775300000000000011e+02 1.986800000000000068e+02 4.782000000000000028e+01
3.416600000000000250e+02 2.860000000000000000e+02 1.896000000000000085e+01
1.654900000000000091e+02 2.330200000000000102e+02 2.075000000000000000e+01
1.559600000000000080e+02 2.433899999999999864e+02 7.370999999999999375e+01
2.502299999999999898e+02 1.177999999999999936e+01 1.275699999999999932e+02
4.150999999999999801e+01 3.327699999999999818e+02 9.068999999999999773e+01
1.354300000000000068e+02 5.121999999999999886e+01 7.762000000000000455e+01
1.096500000000000057e+02 2.265600000000000023e+02 4.834000000000000341e+01
8.768000000000000682e+01 2.404099999999999966e+02 9.126000000000000512e+01
1.886599999999999966e+02 7.720999999999999375e+01 1.589000000000000057e+01
1.595800000000000125e+02 3.896999999999999886e+01 1.491000000000000014e+01
1.217300000000000040e+02 1.080699999999999932e+02 4.156000000000000227e+01
2.921600000000000250e+02 1.722400000000000091e+02 1.957999999999999829e+01
3.076899999999999977e+02 2.171899999999999977e+02 1.293300000000000125e+02
1.261899999999999977e+02 2.809800000000000182e+02 1.501200000000000045e+02
1.211999999999999922e+01 8.385999999999999943e+01 1.437199999999999989e+02
3.018600000000000136e+02 1.040499999999999972e+02 2.598999999999999844e+01
1.830099999999999909e+02 3.362300000000000182e+02 1.443600000000000136e+02
5.499000000000000199e+01 3.414100000000000250e+02 3.403000000000000114e+01
2.039099999999999966e+02 9.748999999999999488e+01 1.263199999999999932e+02
5.971000000000000085e+01 1.460200000000000102e+02 1.064800000000000040e+02
1.335399999999999920e+02 3.306499999999999773e+02 6.787000000000000455e+01
1.631399999999999864e+02 2.796000000000000227e+02 1.719999999999999929e+01
1.262099999999999937e+02 3.500000000000000000e+02 1.285099999999999909e+02
3.369900000000000091e+02 2.810000000000000053e+00 6.576000000000000512e+01
7.989000000000000057e+01 2.963199999999999932e+02 5.546999999999999886e+01
3.543199999999999932e+02 1.028999999999999915e+01 1.193900000000000006e+02
2.598199999999999932e+02 3.523100000000000023e+02 1.457299999999999898e+02
1.776800000000000068e+02 3.373000000000000114e+02 3.625999999999999801e+01
4.178000000000000114e+01 1.974699999999999989e+02 5.874000000000000199e+01
2.405500000000000114e+02 2.405800000000000125e+02 -2.300000000000000100e-01
2.223000000000000043e+01 1.388499999999999943e+02 7.220999999999999375e+01
5.080000000000000071e+00 2.948000000000000114e+02 4.580000000000000071e+00
3.113799999999999955e+02 2.930699999999999932e+02 9.623999999999999488e+01
3.511100000000000136e+02 1.445500000000000114e+02 1.353899999999999864e+02
1.267000000000000028e+02 1.773799999999999955e+02 1.338400000000000034e+02
3.224000000000000199e+01 1.096200000000000045e+02 2.010000000000000142e+01
2.928399999999999750e+02 3.145899999999999750e+02 5.482000000000000028e+01
2.375000000000000000e+02 3.374399999999999977e+02 8.120999999999999375e+01
3.734000000000000341e+01 2.816600000000000250e+02 1.439900000000000091e+02
2.696700000000000159e+02 6.500000000000000000e+00 1.598000000000000043e+01
3.401499999999999773e+02 1.056000000000000050e+01 6.660000000000000142e+00
1.730600000000000023e+02 2.772099999999999795e+02 1.519900000000000091e+02
3.488999999999999773e+02 2.303000000000000114e+02 1.527400000000000091e+02
8.493000000000000682e+01 3.119499999999999886e+02 1.442400000000000091e+02
8.695000000000000284e+01 1.627899999999999920e+02 9.799999999999999822e-01
2.709599999999999795e+02 3.558799999999999955e+02 2.539999999999999858e+01
3.725000000000000000e+01 3.452500000000000000e+02 1.462899999999999920e+02
3.524800000000000182e+02 3.249499999999999886e+02 1.506999999999999886e+02
3.394300000000000068e+02 1.869600000000000080e+02 7.909999999999999432e+01
2.613500000000000227e+02 1.365999999999999943e+02 1.390900000000000034e+02
2.854700000000000273e+02 2.243300000000000125e+02 6.159000000000000341e+01
7.048000000000000398e+01 2.373999999999999844e+01 2.709999999999999964e+00
2.702500000000000000e+02 2.716399999999999864e+02 1.496000000000000085e+01
3.301000000000000227e+02 2.291100000000000136e+02 4.909000000000000341e+01
7.176999999999999602e+01 1.719999999999999973e+00 7.743999999999999773e+01
2.166800000000000068e+02 1.325699999999999932e+02 8.154000000000000625e+01
3.520000000000000284e+01 4.218999999999999773e+01 8.520000000000000284e+01
3.299399999999999977e+02 1.367800000000000011e+02 7.701000000000000512e+01
8.131000000000000227e+01 1.406299999999999955e+02 5.415999999999999659e+01
3.702000000000000313e+01 3.460999999999999943e+01 3.804999999999999716e+01
3.058299999999999841e+02 5.614000000000000057e+01 1.263199999999999932e+02
3.076700000000000159e+02 3.517200000000000273e+02 7.751000000000000512e+01
2.356899999999999977e+02 1.343199999999999932e+02 1.828000000000000114e+01
9.454999999999999716e+01 3.303999999999999915e+01 1.404099999999999966e+02
1.787700000000000102e+02 9.509999999999999787e+00 1.472899999999999920e+02
2.366699999999999875e+02 1.895999999999999943e+02 1.453400000000000034e+02
3.486200000000000045e+02 8.910999999999999943e+01 3.109999999999999876e+00
1.482199999999999989e+02 1.681800000000000068e+02 7.918999999999999773e+01
2.104799999999999898e+02 2.853100000000000023e+02 1.483999999999999986e+01
2.277199999999999989e+02 2.748299999999999841e+02 9.995000000000000284e+01
9.330000000000000071e+00 1.787299999999999898e+02 3.171999999999999886e+01
2.477400000000000091e+02 3.208799999999999955e+02 2.259999999999999787e+00
4.160000000000000142e+00 2.458000000000000114e+02 1.516200000000000045e+02
3.435799999999999841e+02 8.578000000000000114e+01 1.123799999999999955e+02
2.611000000000000227e+02 2.291100000000000136e+02 1.205999999999999943e+02
3.401600000000000250e+02 1.522199999999999989e+02 1.523000000000000043e+01
3.376600000000000250e+02 3.406800000000000068e+02 4.182000000000000028e+01
1.897800000000000011e+02 3.296999999999999886e+02 9.853000000000000114e+01
2.784599999999999795e+02 2.810600000000000023e+02 1.235999999999999943e+02
1.120100000000000051e+02 1.138400000000000034e+02 1.196400000000000006e+02
2.291399999999999864e+02 5.590999999999999659e+01 1.008799999999999955e+02
2.679599999999999795e+02 9.331999999999999318e+01 1.483899999999999864e+02
2.037899999999999920e+02 1.376999999999999957e+01 9.173000000000000398e+01
2.764599999999999795e+02 1.593300000000000125e+02 6.528000000000000114e+01
1.527999999999999936e+01 2.551800000000000068e+02 8.373000000000000398e+01
3.433999999999999773e+02 2.379900000000000091e+02 4.799999999999999822e+00
2.442599999999999909e+02 2.031800000000000068e+02 5.959000000000000341e+01
8.509999999999999787e+00 2.710999999999999943e+01 1.326500000000000057e+02
1.405699999999999932e+02 2.196999999999999886e+02 1.135300000000000011e+02
1.751699999999999875e+02 2.859200000000000159e+02 7.887000000000000455e+01
4.450000000000000178e+00 3.530899999999999750e+02 8.179999999999999716e+00
9.879999999999999716e+01 3.535600000000000023e+02 3.420000000000000284e+01
3.524900000000000091e+02 2.522899999999999920e+02 1.080999999999999943e+02
5.835000000000000142e+01 2.074099999999999966e+02 1.355500000000000114e+02
7.840999999999999659e+01 1.065499999999999972e+02 8.926000000000000512e+01
2.066100000000000136e+02 3.352000000000000313e+01 6.750000000000000000e+00
1.811800000000000068e+02 1.216500000000000057e+02 1.776000000000000156e+01
9.643999999999999773e+01 1.807299999999999898e+02 8.643999999999999773e+01
1.856100000000000136e+02 1.514199999999999875e+02 1.214200000000000017e+02
2.711000000000000227e+02 1.056899999999999977e+02 7.051999999999999602e+01
1.751100000000000136e+02 2.206999999999999886e+02 1.441899999999999977e+02
7.903000000000000114e+01 2.234399999999999977e+02 3.229999999999999982e+00
1.983700000000000045e+02 2.391599999999999966e+02 8.723000000000000398e+01
1.843300000000000125e+02 5.279999999999999716e+01 1.481800000000000068e+02
2.946000000000000085e+01 3.038999999999999773e+02 4.499000000000000199e+01
2.660000000000000000e+02 2.695099999999999909e+02 6.860999999999999943e+01
2.189999999999999947e+00 7.178000000000000114e+01 4.759999999999999787e+00
