153.75 229.03 152.15 154.79231632850818 233.06418985453539 165.98333333333335 155.83463265701636 237.0983797090708 179.81666666666666 156.87694898552454 241.13256956360618 193.65 157.9192653140327 245.1667594181416 207.48333333333335 158.9615816425409 249.20094927267698 221.31666666666666 160.00389797104907 253.2351391272124 235.15 161.04621429955725 257.2693289817478 248.98333333333332 162.08853062806546 261.30351883628316 262.81666666666666 163.13084695657363 265.3377086908186 276.65 164.1731632850818 269.371898545354 290.48333333333335 165.21547961359 273.40608839988937 304.31666666666666 166.25779594209817 277.44027825442475 318.15 167.30011227060635 281.4744681089602 331.98333333333335 168.34242859911453 285.5086579634956 345.8166666666666 169.3847449276227 289.54284781803096 359.65 170.42706125613088 293.57703767256635 373.48333333333335 171.46937758463906 297.61122752710173 387.3166666666666 172.51169391314724 301.6454173816372 401.15 173.55401024165542 305.67960723617256 414.98333333333335 174.5963265701636 309.71379709070794 428.8166666666666 175.63864289867178 313.7479869452434 442.65 176.68095922717998 317.78217679977877 456.48333333333335 177.72327555568816 321.81636665431415 470.3166666666666 178.76559188419634 325.85055650884954 484.15 153.75 229.03 152.15 150.7902172225479 231.96271154759705 165.98333333333335 147.83043444509582 234.8954230951941 179.81666666666666 144.87065166764373 237.82813464279116 193.65 141.91086889019164 240.7608461903882 207.48333333333335 138.95108611273952 243.69355773798523 221.31666666666666 135.99130333528743 246.62626928558228 235.15 133.03152055783534 249.55898083317933 248.98333333333332 130.07173778038324 252.49169238077639 262.81666666666666 127.11195500293115 255.42440392837344 276.65 124.15217222547906 258.3571154759705 290.48333333333335 121.19238944802697 261.2898270235675 304.31666666666666 118.23260667057487 264.2225385711646 318.15 115.27282389312278 267.1552501187616 331.98333333333335 112.31304111567069 270.0879616663587 345.8166666666666 109.35325833821858 273.0206732139557 359.65 106.39347556076649 275.9533847615528 373.48333333333335 103.4336927833144 278.8860963091498 387.3166666666666 100.47391000586231 281.81880785674684 401.15 97.51412722841022 284.7515194043439 414.98333333333335 94.55434445095813 287.68423095194095 428.8166666666666 91.59456167350602 290.616942499538 442.65 88.63477889605393 293.54965404713505 456.48333333333335 85.67499611860184 296.48236559473213 470.3166666666666 82.71521334114973 299.41507714232915 484.15
27.57 8.83 61.98 29.126073209075958 12.695196926303648 75.81333333333333 30.682146418151913 16.560393852607294 89.64666666666666 32.23821962722787 20.425590778910944 103.47999999999999 33.794292836303825 24.29078770521459 117.31333333333333 35.35036604537978 28.155984631518237 131.14666666666665 36.90643925445574 32.02118155782188 144.98 38.462512463531695 35.88637848412553 158.8133333333333 40.01858567260765 39.751575410429176 172.64666666666665 41.574658881683604 43.61677233673282 186.48 43.130732090759565 47.48196926303647 200.3133333333333 44.68680529983552 51.34716618934012 214.14666666666665 46.242878508911474 55.21236311564377 227.98 47.798951717987435 59.077560041947415 241.8133333333333 49.35502492706338 62.942756968251054 255.64666666666662 50.911098136139344 66.80795389455471 269.48 52.467171345215306 70.67315082085835 283.31333333333333 54.02324455429125 74.53834774716199 297.14666666666665 55.579317763367214 78.40354467346565 310.98 57.135390972443176 82.2687415997693 324.81333333333333 58.69146418151912 86.13393852607294 338.64666666666665 60.247537390595085 89.99913545237659 352.48 61.80361059967104 93.86433237868025 366.31333333333333 63.35968380874699 97.72952930498388 380.14666666666665 64.91575701782295 101.59472623128754 393.98 27.57 8.83 61.98 30.309214977007695 11.969715340735185 75.81333333333333 33.04842995401539 15.109430681470368 89.64666666666666 35.78764493102308 18.24914602220555 103.47999999999999 38.52685990803077 21.388861362940737 117.31333333333333 41.26607488503846 24.52857670367592 131.14666666666665 44.00528986204616 27.668292044411103 144.98 46.74450483905385 30.80800738514629 158.8133333333333 49.48371981606155 33.94772272588147 172.64666666666665 52.22293479306924 37.087438066616656 186.48 54.962149770076934 40.22715340735184 200.3133333333333 57.701364747084625 43.36686874808702 214.14666666666665 60.44057972409232 46.50658408882221 227.98 63.179794701100015 49.64629942955739 241.8133333333333 65.9190096781077 52.786014770292574 255.64666666666662 68.6582246551154 55.92573011102776 269.48 71.3974396321231 59.06544545176294 283.31333333333333 74.13665460913079 62.20516079249813 297.14666666666665 76.87586958613849 65.34487613323331 310.98 79.61508456314618 68.48459147396849 324.81333333333333 82.35429954015387 71.62430681470369 338.64666666666665 85.09351451716157 74.76402215543887 352.48 87.83272949416926 77.90373749617405 366.31333333333333 90.57194447117695 81.04345283690922 380.14666666666665 93.31115944818464 84.18316817764442 393.98
120.18 290.62 60.74 123.822955506452 292.6423714518165 74.57333333333334 127.46591101290402 294.6647429036329 88.40666666666667 131.108866519356 296.68711435544935 102.24000000000001 134.75182202580802 298.70948580726576 116.07333333333332 138.39477753226 300.73185725908223 129.90666666666667 142.03773303871202 302.75422871089864 143.74 145.68068854516403 304.7766001627151 157.57333333333332 149.32364405161604 306.7989716145315 171.40666666666667 152.96659955806803 308.821343066348 185.24 156.60955506452004 310.8437145181644 199.07333333333332 160.25251057097205 312.8660859699809 212.90666666666667 163.89546607742403 314.8884574217973 226.74 167.53842158387604 316.91082887361375 240.57333333333332 171.18137709032806 318.9332003254302 254.40666666666664 174.82433259678004 320.95557177724663 268.24 178.46728810323205 322.9779432290631 282.0733333333333 182.11024360968406 325.0003146808795 295.90666666666664 185.75319911613605 327.022686132696 309.74 189.39615462258806 329.0450575845124 323.5733333333333 193.03911012904007 331.06742903632886 337.40666666666664 196.68206563549205 333.0898004881453 351.24 200.32502114194406 335.11217193996174 365.0733333333333 203.96797664839607 337.13454339177815 378.90666666666664 207.61093215484806 339.1569148435946 392.74 120.18 290.62 60.74 119.0621756969328 294.6339232601762 74.57333333333334 117.94435139386559 298.6478465203524 88.40666666666667 116.8265270907984 302.6617697805286 102.24000000000001 115.70870278773118 306.67569304070474 116.07333333333332 114.59087848466397 310.6896163008809 129.90666666666667 113.47305418159677 314.70353956105714 143.74 112.35522987852956 318.7174628212333 157.57333333333332 111.23740557546236 322.7313860814095 171.40666666666667 110.11958127239515 326.74530934158565 185.24 109.00175696932794 330.7592326017619 199.07333333333332 107.88393266626073 334.77315586193805 212.90666666666667 106.76610836319352 338.7870791221142 226.74 105.64828406012633 342.80100238229045 240.57333333333332 104.53045975705912 346.8149256424666 254.40666666666664 103.41263545399191 350.8288489026428 268.24 102.2948111509247 354.84277216281896 282.0733333333333 101.1769868478575 358.8566954229952 295.90666666666664 100.0591625447903 362.87061868317136 309.74 98.94133824172309 366.88454194334753 323.5733333333333 97.82351393865588 370.89846520352376 337.40666666666664 96.70568963558867 374.9123884636999 351.24 95.58786533252146 378.9263117238761 365.0733333333333 94.47004102945426 382.94023498405227 378.90666666666664 93.35221672638706 386.9541582442285 392.74
331.18 75.97 93.33 335.1164859635577 77.33571935983358 107.16333333333333 339.05297192711544 78.70143871966715 120.99666666666667 342.9894578906731 80.06715807950071 134.82999999999998 346.92594385423087 81.43287743933429 148.66333333333333 350.86242981778855 82.79859679916787 162.49666666666667 354.7989157813463 84.16431615900144 176.32999999999998 358.735401744904 85.530035518835 190.1633333333333 362.6718877084617 86.89575487866858 203.99666666666667 366.6083736720194 88.26147423850216 217.82999999999998 370.5448596355771 89.62719359833574 231.6633333333333 374.48134559913484 90.9929129581693 245.49666666666667 378.4178315626925 92.35863231800288 259.33 382.35431752625027 93.72435167783645 273.1633333333333 386.29080348980796 95.09007103767001 286.9966666666666 390.2272894533657 96.45579039750359 300.83 394.1637754169234 97.82150975733717 314.6633333333333 398.10026138048113 99.18722911717074 328.4966666666666 402.0367473440388 100.55294847700432 342.33 405.9732333075965 101.9186678368379 356.1633333333333 409.90971927115424 103.28438719667146 369.9966666666666 413.846205234712 104.65010655650504 383.83 417.7826911982697 106.01582591633861 397.6633333333333 421.71917716182736 107.38154527617218 411.4966666666666 425.6556631253851 108.74726463600575 425.33 331.18 75.97 93.33 329.8804492859887 79.9288229377965 107.16333333333333 328.58089857197734 83.887645875593 120.99666666666667 327.28134785796595 87.8464688133895 134.82999999999998 325.9817971439546 91.805291751186 148.66333333333333 324.6822464299433 95.7641146889825 162.49666666666667 323.38269571593196 99.72293762677901 176.32999999999998 322.0831450019206 103.68176056457551 190.1633333333333 320.7835942879093 107.64058350237201 203.99666666666667 319.4840435738979 111.59940644016851 217.82999999999998 318.1844928598866 115.558229377965 231.6633333333333 316.88494214587524 119.5170523157615 245.49666666666667 315.5853914318639 123.47587525355802 259.33 314.2858407178526 127.43469819135451 273.1633333333333 312.98629000384125 131.393521129151 286.9966666666666 311.68673928982986 135.35234406694752 300.83 310.3871885758185 139.31116700474402 314.6633333333333 309.0876378618072 143.26998994254052 328.4966666666666 307.78808714779586 147.22881288033702 342.33 306.48853643378453 151.18763581813351 356.1633333333333 305.1889857197732 155.14645875593004 369.9966666666666 303.8894350057618 159.1052816937265 383.83 302.5898842917505 163.06410463152304 397.6633333333333 301.29033357773915 167.0229275693195 411.4966666666666 299.9907828637278 170.98175050711603 425.33
236.41 103.94 2.48 232.37234556650918 102.91118622344803 16.313333333333333 228.33469113301837 101.88237244689607 30.146666666666665 224.29703669952755 100.8535586703441 43.98 220.25938226603677 99.82474489379213 57.813333333333325 216.22172783254595 98.79593111724017 71.64666666666666 212.18407339905514 97.7671173406882 85.48 208.14641896556432 96.73830356413623 99.31333333333332 204.1087645320735 95.70948978758427 113.14666666666666 200.07111009858272 94.6806760110323 126.98 196.0334556650919 93.65186223448033 140.8133333333333 191.9958012316011 92.62304845792838 154.64666666666665 187.95814679811028 91.5942346813764 168.48 183.92049236461946 90.56542090482444 182.3133333333333 179.88283793112868 89.53660712827248 196.14666666666662 175.84518349763783 88.50779335172051 209.98 171.80752906414705 87.47897957516855 223.8133333333333 167.76987463065623 86.45016579861658 237.64666666666662 163.73222019716542 85.42135202206461 251.48 159.69456576367463 84.39253824551264 265.31333333333333 155.6569113301838 83.36372446896068 279.14666666666665 151.619256896693 82.33491069240871 292.98 147.5816024632022 81.30609691585676 306.81333333333333 143.54394802971137 80.27728313930479 320.64666666666665 139.50629359622056 79.24846936275281 334.48 236.41 103.94 2.48 238.29964877616064 107.6535345176618 16.313333333333333 240.1892975523213 111.3670690353236 30.146666666666665 242.07894632848195 115.0806035529854 43.98 243.9685951046426 118.7941380706472 57.813333333333325 245.85824388080326 122.50767258830899 71.64666666666666 247.7478926569639 126.2212071059708 85.48 249.63754143312457 129.9347416236326 99.31333333333332 251.5271902092852 133.6482761412944 113.14666666666666 253.41683898544585 137.3618106589562 126.98 255.30648776160652 141.075345176618 140.8133333333333 257.1961365377672 144.7888796942798 154.64666666666665 259.08578531392783 148.5024142119416 168.48 260.97543409008847 152.2159487296034 182.3133333333333 262.8650828662491 155.9294832472652 196.14666666666662 264.75473164240975 159.643017764927 209.98 266.6443804185704 163.3565522825888 223.8133333333333 268.53402919473103 167.0700868002506 237.64666666666662 270.42367797089173 170.7836213179124 251.48 272.3133267470524 174.4971558355742 265.31333333333333 274.202975523213 178.210690353236 279.14666666666665 276.09262429937365 181.92422487089783 292.98 277.9822730755343 185.63775938855963 306.81333333333333 279.871921851695 189.3512939062214 320.64666666666665 281.76157062785563 193.06482842388323 334.48
325.51 353.85 17.64 328.22320199841016 357.0122216916172 31.473333333333333 330.9364039968204 360.17444338323435 45.306666666666665 333.64960599523056 363.3366650748515 59.14 336.36280799364073 366.4988867664687 72.97333333333333 339.0760099920509 369.66110845808583 86.80666666666666 341.7892119904611 372.823330149703 100.64 344.5024139888713 375.9855518413201 114.47333333333331 347.21561598728147 379.14777353293726 128.30666666666667 349.9288179856917 382.3099952245544 142.14 352.64201998410186 385.4722169161716 155.9733333333333 355.35522198251203 388.63443860778875 169.80666666666667 358.0684239809222 391.7966602994059 183.64 360.78162597933243 394.9588819910231 197.4733333333333 363.4948279777426 398.12110368264024 211.30666666666662 366.2080299761528 401.2833253742574 225.14 368.92123197456294 404.44554706587456 238.9733333333333 371.63443397297317 407.6077687574917 252.80666666666662 374.34763597138334 410.7699904491089 266.64 377.0608379697935 413.93221214072605 280.4733333333333 379.77403996820374 417.09443383234316 294.3066666666666 382.4872419666139 420.2566555239604 308.14 385.2004439650241 423.4188772155775 321.9733333333333 387.91364596343425 426.58109890719464 335.8066666666666 390.6268479618445 429.7433205988118 349.64 325.51 353.85 17.64 326.3688098653646 357.9271996181526 31.473333333333333 327.22761973072915 362.0043992363052 45.306666666666665 328.08642959609375 366.08159885445775 59.14 328.94523946145836 370.15879847261033 72.97333333333333 329.80404932682296 374.2359980907629 86.80666666666666 330.6628591921875 378.31319770891554 100.64 331.5216690575521 382.3903973270681 114.47333333333331 332.3804789229167 386.4675969452207 128.30666666666667 333.23928878828127 390.54479656337327 142.14 334.0980986536459 394.62199618152584 155.9733333333333 334.9569085190105 398.6991957996784 169.80666666666667 335.8157183843751 402.776395417831 183.64 336.67452824973964 406.8535950359836 197.4733333333333 337.53333811510424 410.93079465413615 211.30666666666662 338.39214798046885 415.0079942722888 225.14 339.2509578458334 419.08519389044136 238.9733333333333 340.109767711198 423.16239350859394 252.80666666666662 340.9685775765626 427.2395931267465 266.64 341.82738744192716 431.3167927448991 280.4733333333333 342.68619730729176 435.39399236305167 294.3066666666666 343.54500717265637 439.47119198120424 308.14 344.403817038021 443.5483915993568 321.9733333333333 345.2626269033855 447.6255912175094 335.8066666666666 346.12143676875013 451.702790835662 349.64
325.78 292.3 42.83 329.9194681107871 292.7753050293106 56.66333333333333 334.05893622157413 293.2506100586212 70.49666666666667 338.19840433236124 293.72591508793175 84.33 342.3378724431483 294.20122011724237 98.16333333333333 346.4773405539354 294.67652514655293 111.99666666666666 350.61680866472244 295.1518301758635 125.83 354.75627677550955 295.6271352051741 139.6633333333333 358.8957448862966 296.1024402344847 153.49666666666667 363.0352129970837 296.5777452637953 167.32999999999998 367.1746811078708 297.05305029310585 181.1633333333333 371.31414921865786 297.5283553224164 194.99666666666667 375.45361732944497 298.00366035172704 208.82999999999998 379.593085440232 298.4789653810376 222.6633333333333 383.7325535510191 298.95427041034816 236.4966666666666 387.87202166180623 299.4295754396588 250.32999999999998 392.0114897725933 299.90488046896934 264.1633333333333 396.15095788338033 300.38018549827996 277.9966666666666 400.29042599416744 300.8554905275905 291.83 404.42989410495454 301.3307955569011 305.6633333333333 408.5693622157416 301.8061005862117 319.4966666666666 412.7088303265287 302.28140561552226 333.33 416.84829843731575 302.7567106448329 347.1633333333333 420.98776654810285 303.23201567414344 360.9966666666666 425.12723465888996 303.707320703454 374.83 325.78 292.3 42.83 329.6194169706193 293.9186378337453 56.66333333333333 333.45883394123854 295.5372756674906 70.49666666666667 337.29825091185785 297.1559135012359 84.33 341.13766788247716 298.7745513349812 98.16333333333333 344.97708485309647 300.3931891687265 111.99666666666666 348.8165018237157 302.01182700247176 125.83 352.65591879433504 303.6304648362171 139.6633333333333 356.49533576495435 305.2491026699624 153.49666666666667 360.3347527355736 306.8677405037077 167.32999999999998 364.1741697061929 308.48637833745295 181.1633333333333 368.0135866768122 310.10501617119826 194.99666666666667 371.85300364743154 311.72365400494357 208.82999999999998 375.6924206180508 313.3422918386889 222.6633333333333 379.5318375886701 314.96092967243413 236.4966666666666 383.3712545592894 316.57956750617944 250.32999999999998 387.2106715299087 318.19820533992475 264.1633333333333 391.050088500528 319.81684317367 277.9966666666666 394.8895054711473 321.4354810074153 291.83 398.7289224417666 323.05411884116063 305.6633333333333 402.56833941238585 324.67275667490594 319.4966666666666 406.40775638300516 326.29139450865125 333.33 410.2471733536245 327.9100323423965 347.1633333333333 414.08659032424373 329.5286701761418 360.9966666666666 417.92600729486304 331.1473080098871 374.83
172.54 97.85 45.37 175.54872828098968 100.73247554062198 59.20333333333333 178.55745656197934 103.61495108124397 73.03666666666666 181.56618484296902 106.49742662186596 86.87 184.5749131239587 109.37990216248794 100.70333333333332 187.58364140494837 112.26237770310992 114.53666666666666 190.59236968593805 115.14485324373192 128.37 193.60109796692774 118.0273287843539 142.20333333333332 196.60982624791743 120.90980432497588 156.03666666666666 199.61855452890708 123.79227986559786 169.87 202.62728280989677 126.67475540621986 183.70333333333332 205.63601109088646 129.55723094684186 197.53666666666666 208.64473937187614 132.43970648746384 211.37 211.6534676528658 135.32218202808582 225.20333333333332 214.6621959338555 138.2046575687078 239.03666666666663 217.67092421484517 141.08713310932978 252.87 220.67965249583483 143.96960864995177 266.7033333333333 223.68838077682452 146.85208419057375 280.53666666666663 226.6971090578142 149.73455973119576 294.37 229.70583733880386 152.61703527181774 308.2033333333333 232.71456561979355 155.49951081243972 322.03666666666663 235.72329390078323 158.3819863530617 335.87 238.7320221817729 161.2644618936837 349.7033333333333 241.74075046276258 164.14693743430567 363.53666666666663 244.74947874375226 167.02941297492765 377.37 172.54 97.85 45.37 168.93522256926443 99.93966284026168 59.20333333333333 165.33044513852883 102.02932568052336 73.03666666666666 161.72566770779326 104.11898852078505 86.87 158.1208902770577 106.20865136104673 100.70333333333332 154.51611284632213 108.29831420130841 114.53666666666666 150.91133541558654 110.38797704157011 128.37 147.30655798485097 112.47763988183179 142.20333333333332 143.70178055411537 114.56730272209347 156.03666666666666 140.0970031233798 116.65696556235517 169.87 136.49222569264424 118.74662840261684 183.70333333333332 132.88744826190867 120.83629124287853 197.53666666666666 129.28267083117308 122.92595408314021 211.37 125.67789340043751 125.0156169234019 225.20333333333332 122.07311596970195 127.10527976366359 239.03666666666663 118.46833853896635 129.19494260392526 252.87 114.86356110823078 131.28460544418695 266.7033333333333 111.25878367749522 133.37426828444865 280.53666666666663 107.65400624675964 135.4639311247103 294.37 104.04922881602405 137.553593964972 308.2033333333333 100.44445138528849 139.6432568052337 322.03666666666663 96.83967395455291 141.73291964549537 335.87 93.23489652381733 143.82258248575707 349.7033333333333 89.63011909308176 145.91224532601876 363.53666666666663 86.02534166234618 148.00190816628043 377.37
88.55 318.64 80.55 85.96231242190441 321.90572872561097 94.38333333333333 83.37462484380883 325.171457451222 108.21666666666667 80.78693726571325 328.43718617683305 122.05 78.19924968761767 331.70291490244404 135.88333333333333 75.61156210952208 334.968643628055 149.71666666666664 73.0238745314265 338.23437235366606 163.55 70.43618695333092 341.50010107927704 177.38333333333333 67.84849937523533 344.7658298048881 191.21666666666664 65.26081179713975 348.03155853049907 205.05 62.67312421904417 351.2972872561101 218.88333333333333 60.085436640948586 354.56301598172115 232.71666666666664 57.497749062853 357.82874470733213 246.55 54.91006148475742 361.0944734329431 260.3833333333333 52.32237390666184 364.36020215855416 274.21666666666664 49.73468632856625 367.6259308841652 288.05 47.14699875047067 370.8916596097762 301.8833333333333 44.55931117237509 374.15738833538717 315.71666666666664 41.9716235942795 377.4231170609982 329.55 39.383936016183924 380.68884578660925 343.3833333333333 36.79624843808834 383.95457451222023 357.21666666666664 34.20856085999275 387.2203032378312 371.05 31.62087328189717 390.48603196344226 384.8833333333333 29.033185703801593 393.7517606890533 398.71666666666664 26.445498125706003 397.0174894146643 412.55 88.55 318.64 80.55 85.98738124902127 321.9254369950196 94.38333333333333 83.42476249804254 325.21087399003915 108.21666666666667 80.86214374706381 328.49631098505876 122.05 78.29952499608508 331.7817479800783 135.88333333333333 75.73690624510635 335.0671849750979 149.71666666666664 73.17428749412761 338.3526219701175 163.55 70.6116687431489 341.6380589651371 177.38333333333333 68.04904999217015 344.9234959601567 191.21666666666664 65.48643124119143 348.20893295517624 205.05 62.9238124902127 351.49436995019585 218.88333333333333 60.36119373923397 354.77980694521546 232.71666666666664 57.79857498825524 358.065243940235 246.55 55.23595623727651 361.3506809352546 260.3833333333333 52.67333748629778 364.63611793027417 274.21666666666664 50.11071873531905 367.9215549252938 288.05 47.54809998434032 371.2069919203134 301.8833333333333 44.98548123336159 374.49242891533294 315.71666666666664 42.422862482382854 377.77786591035255 329.55 39.860243731404125 381.0633029053721 343.3833333333333 37.2976249804254 384.3487399003917 357.21666666666664 34.73500622944667 387.6341768954113 371.05 32.17238747846794 390.91961389043087 384.8833333333333 29.60976872748921 394.2050508854504 398.71666666666664 27.047149976510475 397.49048788047 412.55
188.67 340.98 87.69 190.4424037036216 337.20909875195605 101.52333333333333 192.21480740724323 333.4381975039121 115.35666666666665 193.98721111086485 329.66729625586817 129.19 195.75961481448647 325.8963950078242 143.0233333333333 197.5320185181081 322.1254937597802 156.85666666666665 199.3044222217297 318.35459251173626 170.69 201.0768259253513 314.5836912636923 184.5233333333333 202.84922962897292 310.8127900156484 198.35666666666665 204.62163333259454 307.0418887676044 212.19 206.39403703621616 303.27098751956044 226.0233333333333 208.16644073983778 299.50008627151647 239.85666666666665 209.9388444434594 295.7291850234725 253.69 211.71124814708102 291.9582837754286 267.5233333333333 213.48365185070264 288.1873825273846 281.3566666666666 215.25605555432426 284.41648127934064 295.19 217.02845925794588 280.6455800312967 309.0233333333333 218.8008629615675 276.87467878325276 322.8566666666666 220.57326666518912 273.1037775352088 336.69 222.34567036881072 269.3328762871648 350.5233333333333 224.11807407243236 265.56197503912085 364.3566666666666 225.89047777605396 261.7910737910769 378.19 227.66288147967558 258.0201725430329 392.0233333333333 229.4352851832972 254.249271294989 405.8566666666666 231.20768888691882 250.47837004694503 419.69 188.67 340.98 87.69 189.57654637240984 345.0468519503151 101.52333333333333 190.4830927448197 349.1137039006302 115.35666666666665 191.38963911722954 353.18055585094527 129.19 192.29618548963938 357.24740780126035 143.0233333333333 193.20273186204923 361.3142597515755 156.85666666666665 194.10927823445908 365.3811117018906 170.69 195.01582460686893 369.44796365220566 184.5233333333333 195.92237097927878 373.51481560252074 198.35666666666665 196.82891735168863 377.5816675528358 212.19 197.73546372409848 381.6485195031509 226.0233333333333 198.64201009650833 385.715371453466 239.85666666666665 199.5485564689182 389.7822234037811 253.69 200.45510284132803 393.84907535409616 267.5233333333333 201.3616492137379 397.9159273044113 281.3566666666666 202.26819558614775 401.9827792547264 295.19 203.1747419585576 406.04963120504146 309.0233333333333 204.08128833096745 410.11648315535655 322.8566666666666 204.9878347033773 414.18333510567163 336.69 205.89438107578715 418.2501870559867 350.5233333333333 206.800927448197 422.3170390063018 364.3566666666666 207.70747382060685 426.38389095661694 378.19 208.6140201930167 430.45074290693196 392.0233333333333 209.52056656542655 434.5175948572471 405.8566666666666 210.4271129378364 438.5844468075622 419.69
